city,body_type,Kms_Driven,oem,model,modelYear,variantName,price,Insurance Validity,Fuel Type,Seating_Capacity,Ownership,Transmission,Color
3,2,50000,31,281,2015,1122,600000,4,4,5,1,0,85
3,2,36027,20,146,2017,1728,325000,4,4,5,1,1,8
3,2,10000,6,52,2013,1339,400000,4,4,5,1,1,85
3,8,90000,31,286,2011,1012,300000,4,1,5,0,1,85
3,4,70000,29,247,2004,1112,80000,4,4,5,4,1,85
3,7,40000,9,69,2022,1487,1685000,4,4,5,1,1,85
3,2,100000,29,245,2016,1200,200000,4,1,5,1,1,85
3,8,40000,8,55,2021,1723,720000,4,4,5,1,1,85
3,7,77687,8,65,2021,1713,1064000,4,4,5,1,1,135
3,2,52456,20,148,2016,69,647000,1,4,5,1,1,113
3,8,24000,31,287,2022,1643,1625000,4,4,5,1,1,135
3,2,42674,8,62,2021,1947,846000,4,4,5,1,1,107
3,2,44903,20,165,2019,1765,458000,4,4,5,1,1,83
3,2,65000,20,173,2008,1224,195000,4,4,5,1,1,113
3,2,72205,20,168,2013,1728,425000,1,4,5,3,1,135
3,7,70000,6,48,2015,310,650000,4,1,5,1,1,85
3,2,101306,31,281,2019,11,584000,4,4,5,3,1,9
3,2,60000,9,84,2009,1286,220000,4,4,5,3,1,85
3,2,81028,20,168,2018,1728,619000,4,4,5,1,1,55
3,7,80000,8,65,2018,2019,700000,4,1,5,1,1,135
3,7,20000,29,242,2021,1859,2000000,4,1,5,1,0,85
3,8,120000,20,169,2016,1190,450000,4,1,5,1,1,85
3,2,120000,9,77,2010,1104,180000,4,4,5,3,1,54
3,2,52442,27,224,2016,1405,224000,3,4,5,4,1,107
3,7,90001,27,222,2014,450,381000,3,1,5,3,1,135
3,2,87966,20,168,2014,1728,459000,4,4,5,4,1,135
3,2,105614,20,148,2019,85,631000,4,4,5,1,1,135
3,8,11249,8,59,2020,1677,951000,3,4,5,1,1,76
3,2,39264,9,73,2018,104,532000,1,4,5,3,1,113
3,2,68359,20,146,2017,1243,301000,4,4,5,1,1,135
3,2,49500,9,84,2010,1289,245000,3,4,5,1,1,56
3,2,51466,31,281,2021,1115,977999,4,4,5,3,0,107
3,8,99929,31,286,2013,999,315000,3,1,5,3,1,14
3,2,64628,20,173,2013,1745,345000,4,4,5,1,1,113
3,2,79151,20,161,2018,814,574000,4,4,5,1,0,107
3,2,78131,20,151,2017,1952,405000,1,4,5,1,1,112
3,7,103256,20,172,2017,1942,827999,5,1,5,1,1,107
3,8,0,29,246,2007,1207,20161,3,1,5,4,1,2
3,7,45794,20,172,2021,1728,779000,3,4,5,1,1,107
3,4,60000,8,63,2016,1682,600000,4,1,7,1,1,85
3,8,80000,2,30,2015,109,229999,4,4,5,3,1,135
3,7,60000,6,48,2015,337,630000,4,4,5,1,0,135
3,2,60000,9,85,2010,1585,260000,4,4,5,3,1,85
3,2,67407,9,85,2016,1569,585000,4,4,5,4,1,107
3,2,58713,20,165,2019,1765,442000,1,4,5,3,1,9
3,8,90000,31,279,2016,520,1000000,4,1,5,1,0,9
3,2,33798,9,74,2021,1286,618000,4,4,5,1,1,107
3,2,33190,9,73,2016,1566,490000,4,4,5,1,1,135
3,2,30000,20,168,2020,1728,585000,4,4,5,1,1,9
3,2,56346,9,85,2016,1569,588000,4,4,5,3,1,107
3,8,80000,20,153,2017,183,850000,4,1,5,1,1,85
3,2,59512,20,148,2018,82,704000,4,4,5,3,0,113
3,7,120000,2,26,2010,523,409999,4,1,7,3,0,85
3,2,81342,20,161,2017,181,583000,4,1,5,3,0,107
3,7,40000,12,96,2018,481,1500000,4,1,5,1,1,85
3,2,10000,9,87,2022,1322,1150000,4,4,5,1,0,85
3,7,60000,6,48,2015,337,630000,4,4,5,1,0,85
3,2,120000,6,52,2011,1011,150000,4,1,5,3,1,85
3,8,110000,20,169,2017,1689,650000,4,1,5,1,1,85
3,6,20000,17,122,2020,1088,850000,4,1,2,1,1,85
3,7,30000,8,65,2017,2019,720000,4,1,5,1,1,54
3,2,44478,20,147,2018,1728,350000,1,4,5,1,1,85
3,2,29765,9,74,2020,1566,646000,4,4,5,3,1,9
3,7,30000,29,242,2021,1914,2300000,4,1,5,1,0,135
3,2,83688,20,148,2017,85,570000,1,4,5,1,1,9
3,2,52704,9,73,2018,107,586000,1,4,5,3,0,85
3,7,40000,12,96,2017,489,1250000,4,1,5,3,1,85
3,2,51278,20,161,2019,86,504000,4,4,5,3,1,85
3,7,110000,6,48,2013,258,450000,4,1,5,1,1,85
3,2,89218,20,173,2015,1745,336000,4,4,5,1,1,113
3,8,88900,20,169,2018,779,798000,4,1,5,1,0,107
3,2,70000,2,31,2009,10,100000,4,4,5,1,1,85
3,2,96639,27,224,2018,28,362000,4,4,5,1,1,113
3,8,19100,8,55,2019,1724,750000,1,4,5,1,1,135
3,8,100000,6,54,2004,407,90000,4,4,5,3,1,113
3,4,70000,20,175,2021,1984,1030000,4,4,6,3,1,85
3,2,10000,29,256,2021,1852,700000,4,4,5,3,1,85
3,2,100000,9,73,2014,903,395000,4,1,5,4,1,85
3,8,50000,28,235,2019,395,830000,4,4,5,1,1,85
3,7,120000,30,267,2014,720,1500000,4,1,7,1,0,85
3,2,114000,9,85,2011,119,280000,4,4,5,1,1,135
3,2,57435,9,76,2019,834,484999,1,4,5,1,1,137
3,2,24978,9,76,2019,834,495000,4,4,5,3,1,14
3,8,73322,9,82,2016,98,450000,3,4,5,1,0,115
3,2,47784,8,57,2014,1442,397000,4,4,5,3,1,113
3,2,80643,30,269,2020,1095,716000,4,4,5,1,0,85
3,8,48683,28,235,2019,395,830000,3,4,5,1,1,135
3,2,87908,20,174,2016,1728,380000,4,4,5,1,1,135
3,8,120000,2,30,2013,109,200000,4,4,5,1,1,135
3,2,61822,20,151,2016,1962,459999,1,4,5,1,0,135
3,2,23748,20,146,2021,1749,409999,4,4,5,1,1,113
3,2,120000,31,281,2010,1338,250000,4,4,5,3,1,85
3,2,84484,20,173,2016,776,408000,4,4,5,1,0,113
3,2,10000,27,224,2018,2,400000,4,4,5,1,0,85
3,2,60000,21,185,2014,858,1100000,4,4,5,1,0,85
3,2,70000,9,85,2011,149,310000,4,4,5,3,1,85
3,2,50000,20,168,2018,783,650000,4,4,5,3,0,85
3,2,100000,29,241,2015,1389,350000,4,1,5,1,1,85
3,4,150000,30,271,2005,567,304000,4,1,8,1,1,9
3,7,40000,29,251,2018,131,750000,4,4,5,3,1,135
3,2,70145,20,146,2014,1224,254999,1,4,5,1,1,113
3,7,70226,8,65,2021,1483,836000,1,4,5,1,1,85
3,7,30000,29,251,2021,1915,1175000,4,4,5,1,0,85
3,2,67993,20,173,2015,1745,363000,4,4,5,3,1,107
3,2,73224,20,148,2018,82,729000,1,4,5,3,0,9
3,4,150000,30,272,2016,554,1600000,4,1,7,3,1,85
3,8,75199,8,59,2017,2013,773000,1,4,5,3,1,107
3,7,40000,12,96,2018,481,1450000,4,1,5,1,1,85
3,2,58671,20,168,2016,1952,590000,4,4,5,1,1,135
3,2,54187,20,168,2019,1728,582000,5,4,5,1,1,9
3,8,43000,21,189,2019,1078,4850000,4,1,5,1,0,8
3,2,63457,9,85,2014,832,552000,1,4,5,3,1,107
3,8,117189,8,59,2014,2002,500000,3,1,5,1,1,133
3,7,110000,19,133,2014,1396,800000,4,1,7,1,0,85
3,7,20000,30,275,2021,1311,950000,4,4,5,1,1,113
3,7,12727,6,48,2020,284,819999,3,4,5,1,1,116
3,7,70000,29,243,2017,1851,1050000,4,1,7,3,1,85
3,2,50000,9,77,2009,1108,180000,4,4,5,1,1,85
3,7,20000,13,103,2022,1170,1300000,4,4,5,1,1,107
3,2,58547,4,37,2019,1427,341000,1,4,5,3,1,107
3,2,70784,9,86,2018,146,708000,4,4,5,1,1,135
3,7,80000,11,91,2018,1371,3600000,4,1,5,3,0,135
3,2,94681,20,164,2014,1982,367000,1,4,5,3,1,135
3,7,37421,17,136,2013,894,522000,1,1,6,3,1,56
3,7,40000,17,136,2021,1213,1500000,4,4,4,1,0,85
3,8,100456,28,235,2016,330,765000,4,1,5,1,1,8
3,8,80000,8,61,2008,439,250000,4,4,5,3,1,85
3,2,95036,20,168,2013,1728,425000,1,4,5,3,1,135
3,2,96632,9,70,2015,937,260000,1,4,5,3,1,113
3,2,60976,20,146,2015,1224,256999,4,4,5,1,1,107
3,2,120000,20,176,2001,1207,69000,4,4,5,1,1,9
3,2,88046,2,31,2008,0,50000,3,4,5,4,1,8
3,7,103000,32,295,2016,948,1625000,4,1,5,1,0,135
3,7,9800,12,96,2019,240,1650000,4,4,5,1,1,135
3,7,92000,0,8,2010,510,1150000,4,4,5,1,0,135
3,4,59000,8,63,2014,1034,499000,4,4,7,1,1,113
3,8,93000,2,30,2013,191,315000,4,1,5,1,1,56
3,7,10000,29,252,2022,932,980000,4,4,5,1,0,85
3,7,70451,20,172,2017,1937,821000,4,1,5,3,1,135
3,2,73838,20,168,2018,1736,568000,4,4,5,3,0,113
3,7,20000,9,67,2022,1551,2100000,4,4,6,1,0,85
3,2,22726,27,224,2020,1405,446000,4,4,5,1,1,113
3,2,98700,20,161,2017,181,555000,4,1,5,3,0,9
3,7,20000,16,114,2022,1529,1850000,4,4,5,1,0,85
3,2,97909,20,148,2018,194,559000,1,1,5,3,1,107
3,7,30000,6,48,2020,266,1050000,4,1,5,1,1,85
3,2,77945,9,73,2013,1566,412000,1,4,5,3,1,107
3,8,86017,20,169,2017,1729,615000,1,4,5,1,1,113
3,7,20000,9,69,2021,1500,1810000,4,1,5,1,1,135
3,2,83596,20,173,2017,1745,390000,1,4,5,1,1,113
3,2,80000,20,143,2004,765,70000,4,4,4,3,1,85
3,8,110000,2,29,2005,358,70000,4,4,5,3,1,54
3,2,40000,6,53,2019,1641,560000,4,4,5,1,1,14
3,7,120000,30,274,2001,1089,170000,4,1,10,3,1,113
3,7,10000,17,138,2022,1814,1320000,4,4,5,1,1,9
3,2,100000,6,52,2015,355,220000,4,1,5,1,1,135
3,7,79464,20,167,2018,1991,850000,3,1,5,1,1,95
3,7,10000,16,117,2020,1537,1750000,4,4,6,1,0,135
3,2,60817,9,73,2015,831,451000,1,4,5,3,1,107
3,8,55797,9,82,2018,79,668000,1,1,5,3,1,135
3,8,110000,9,81,2006,895,195000,4,1,5,3,1,8
3,7,64285,20,172,2017,1937,824000,4,1,5,1,1,113
3,8,120000,28,234,2006,915,160000,4,1,5,3,1,135
3,8,85948,20,169,2016,778,622000,4,1,5,1,0,14
3,8,105746,8,59,2013,1427,425000,1,4,5,4,1,85
3,4,100000,8,63,2015,1453,450000,4,4,7,1,1,85
3,8,45949,31,286,2020,42,1019999,4,4,5,1,1,113
3,8,92000,30,262,2006,1140,325000,4,4,5,1,1,113
3,8,83000,0,4,2012,504,1499000,4,1,5,1,0,135
3,2,60000,9,84,2008,1569,249000,4,4,5,1,1,85
3,2,75000,9,86,2018,1439,799000,4,1,5,1,1,107
3,2,71000,20,168,2013,1687,390000,4,1,5,1,1,8
3,8,84000,9,81,2015,405,580000,4,4,5,1,1,135
3,2,110000,20,151,2018,1971,380000,4,4,5,1,1,85
3,2,48659,9,84,2011,1286,264000,4,4,5,1,1,107
3,2,26970,9,76,2019,1572,531000,4,4,5,1,0,107
3,8,92000,21,186,2007,872,525000,4,4,5,1,1,135
3,7,29766,29,251,2022,1844,1024000,4,1,5,1,1,135
3,2,6580,27,224,2022,884,552000,1,4,5,1,1,9
3,7,80000,1,18,2011,2049,950000,4,1,5,3,0,85
3,2,98910,20,168,2012,1728,382000,4,4,5,3,1,113
3,8,48247,20,153,2017,202,715000,4,4,5,1,0,85
3,2,54515,8,57,2016,1442,382000,4,4,5,3,1,113
3,7,10000,20,172,2018,1690,860000,4,1,5,3,1,85
3,2,80546,20,148,2017,69,635000,1,4,5,1,1,107
3,2,10000,20,173,2013,978,325000,4,3,5,3,1,85
3,2,20000,20,145,2008,1246,120000,4,4,5,3,1,85
3,7,20000,29,252,2022,933,850000,4,4,5,1,1,85
3,8,10000,28,236,2022,48,1700000,4,4,5,1,0,85
3,8,110000,29,248,2012,854,170000,4,4,5,4,1,85
3,8,100000,8,64,2006,1711,200000,4,4,5,3,1,85
3,7,20000,17,130,2012,1209,400000,4,1,7,3,1,85
3,2,87773,9,84,2014,1567,327000,1,4,5,1,1,107
3,8,81854,8,55,2018,1446,627000,1,4,5,1,1,135
3,2,110000,20,168,2012,1687,350000,4,1,5,1,1,85
3,7,33090,29,251,2021,1885,993000,4,4,5,1,1,85
3,8,76071,20,153,2016,1775,550000,4,4,5,3,1,113
3,2,60000,27,224,2016,1405,250000,4,4,5,4,1,85
3,7,96529,29,250,2021,1910,1923999,4,1,6,1,0,9
3,8,110000,31,286,2011,999,270000,4,1,5,3,1,85
3,7,89576,6,48,2017,310,669000,1,1,5,4,1,135
3,8,88178,9,81,2020,1498,1321000,4,1,5,1,1,9
3,4,70000,20,155,2013,1687,650000,4,1,7,3,1,85
3,8,16925,8,55,2021,1435,706000,4,4,5,1,1,135
3,2,12000,20,146,2013,1224,245000,4,4,5,1,1,113
3,7,20000,1,19,2018,2053,5500000,4,1,5,1,0,85
3,7,60000,17,139,2013,1809,700000,4,1,7,1,1,85
3,8,50000,11,94,2014,628,2000000,4,1,5,1,0,9
3,8,120000,1,15,2018,733,3500000,4,1,5,4,0,9
3,7,50000,29,251,2019,296,850000,4,1,5,3,0,85
3,4,100000,30,271,2015,583,1500000,4,1,7,1,1,85
2,7,10000,13,102,2022,1128,1900000,4,1,5,1,0,54
2,7,57437,9,69,2016,416,762000,5,4,5,3,1,135
2,7,8000,21,194,2020,603,5600000,1,4,5,1,0,56
2,2,28151,20,168,2018,1728,523000,1,4,5,3,1,113
2,7,60000,9,69,2017,415,765000,4,4,5,1,1,135
2,7,20000,13,103,2021,1151,894999,1,4,5,1,1,135
2,8,42682,9,68,2021,1436,708000,4,0,5,1,1,135
2,2,44653,31,281,2017,118,400000,1,4,5,1,1,56
2,2,7000,9,74,2022,1297,725000,1,0,5,1,1,135
2,2,67823,20,148,2019,812,663000,4,4,5,1,1,135
2,2,50000,8,57,2014,1714,390000,1,4,5,1,0,113
2,7,97055,24,211,2019,1865,784000,1,1,5,1,1,56
2,8,114000,30,261,2017,574,2100000,1,4,5,1,0,113
2,7,24000,13,103,2022,279,1350000,5,1,5,1,1,8
2,8,30000,1,15,2016,733,2350000,4,1,5,1,0,9
2,4,7000,30,272,2022,590,2250000,1,4,7,1,1,135
2,7,34000,16,115,2021,1533,3500000,1,1,7,1,0,8
2,7,29000,1,18,2013,2047,900000,4,1,5,1,0,135
2,7,38000,21,194,2020,603,5245000,1,4,5,1,0,8
2,7,150000,29,253,2013,1048,350000,4,1,7,1,1,85
2,2,43000,20,177,2008,63,120000,4,4,5,1,1,67
2,2,8000,9,74,2022,1566,750000,4,4,5,1,1,135
2,7,11404,28,232,2021,35,1284000,1,4,5,1,0,107
2,7,70000,9,69,2019,418,850000,4,4,5,3,1,135
2,2,23000,29,239,2023,1878,869999,1,1,5,1,1,107
2,2,19044,20,161,2022,1989,634000,1,4,5,1,1,9
2,8,23500,1,17,2017,750,7500000,1,4,5,1,0,9
2,7,17367,9,69,2019,396,1250000,1,4,5,1,1,135
2,7,3800,13,102,2020,1147,1325000,4,1,5,1,1,56
2,8,45000,1,13,2017,1271,3215000,1,4,5,1,0,135
2,2,43124,9,73,2014,787,421000,1,4,5,3,0,107
2,7,20000,17,139,2020,1805,1300000,4,1,7,1,1,85
2,7,60000,9,69,2017,366,1000000,4,1,5,1,0,8
2,2,36000,20,148,2018,1984,600000,4,4,5,1,1,56
2,2,44559,9,73,2015,787,495000,4,4,5,1,0,113
2,7,10000,16,117,2022,1539,2050000,4,4,6,1,1,85
2,2,37587,29,239,2021,1849,627000,1,4,5,1,1,56
2,8,90000,8,55,2016,1521,340000,4,4,5,1,1,135
2,2,73786,9,84,2010,1290,190000,1,4,5,1,1,56
2,8,50000,30,263,2009,440,300000,4,4,5,1,0,113
2,2,22000,20,168,2018,1728,575000,4,4,5,1,1,56
2,2,38103,20,148,2019,820,743000,1,4,5,1,0,9
2,2,15000,20,161,2022,1989,645000,4,4,5,1,1,135
2,4,69000,30,272,2018,601,1700000,1,1,7,1,0,14
2,2,48327,9,73,2013,831,359000,1,4,5,3,1,83
2,2,40000,20,177,2008,63,120000,4,4,5,1,1,85
2,7,38967,13,102,2020,1126,1121000,4,4,5,1,1,56
2,7,50000,13,102,2020,1147,1375000,1,1,5,1,1,135
2,2,33000,20,148,2016,812,525000,1,4,5,1,1,56
2,8,70000,30,264,2014,1092,375000,1,4,5,1,1,135
2,2,120000,20,173,2006,1224,90000,4,4,5,4,1,85
2,7,72000,10,90,2018,715,1698999,1,1,7,1,0,135
2,7,58511,9,69,2017,415,894999,1,4,5,1,1,113
2,8,60000,20,169,2014,1687,409999,4,1,5,1,1,54
2,7,40000,17,130,2019,1465,1250000,4,1,7,4,1,135
2,2,43500,20,168,2019,1232,525000,1,4,5,1,1,9
2,8,68192,20,169,2019,1769,625000,1,4,5,1,1,56
2,7,100000,17,139,2017,1797,850000,4,1,7,4,1,85
2,2,74872,8,62,2015,352,340000,1,1,5,1,1,0
2,4,47000,30,272,2019,538,1750000,1,1,7,1,1,56
2,7,9000,20,150,2022,1998,1295000,4,4,5,1,1,14
2,2,31000,31,281,2019,14,699000,1,4,5,1,1,135
2,2,33709,29,256,2018,123,399000,1,4,5,3,1,85
2,2,123617,20,161,2018,70,387000,1,4,5,1,1,113
2,8,31000,0,4,2015,682,1475000,1,1,5,1,0,135
2,2,82000,20,173,2014,887,295000,4,0,5,1,1,135
2,2,36400,20,151,2015,1740,425000,1,4,5,1,0,107
2,8,75000,21,199,2017,1431,7125000,1,1,5,3,0,9
2,2,69000,8,57,2013,1442,250000,4,4,5,1,1,56
2,8,110000,5,41,2015,1065,350000,4,1,5,1,1,113
2,7,62500,24,216,2016,1866,645000,1,1,5,1,0,56
2,2,20000,27,224,2021,1399,459999,4,4,5,1,1,135
2,8,70307,8,59,2014,2012,458000,5,4,5,3,1,85
2,7,50000,0,8,2015,496,1800000,4,1,5,1,0,135
2,2,30000,20,161,2020,175,580000,4,4,5,1,1,135
2,7,65000,1,21,2017,2057,4200000,1,1,5,1,0,135
2,2,4108,20,161,2022,1545,517000,4,4,5,3,1,113
2,2,40000,9,85,2020,1587,750000,1,4,5,1,1,135
2,2,91926,9,84,2012,1286,213000,1,4,5,1,1,85
2,8,40000,21,189,2014,1041,1450000,4,1,5,1,0,113
2,4,40000,20,155,2021,891,1100000,4,0,7,1,1,85
2,2,60000,20,148,2019,85,611000,4,4,5,1,1,85
2,2,23200,30,269,2021,1092,745000,4,4,5,1,1,113
2,7,36000,13,102,2021,1128,1851000,1,1,5,1,0,8
2,2,50000,9,73,2015,1566,415000,1,4,5,1,1,56
2,7,39000,12,96,2017,466,1075000,1,1,5,1,1,113
2,2,55000,20,148,2016,83,550000,1,4,5,1,0,113
2,2,55000,29,239,2020,1829,540000,1,4,5,1,1,135
2,7,50000,20,172,2016,1937,575000,4,1,5,1,1,85
2,7,15000,12,99,2021,1423,6200000,1,4,5,1,0,8
2,8,134000,0,4,2014,676,890000,4,1,5,1,0,135
2,7,33000,16,115,2021,1533,3449000,1,1,7,1,0,8
2,8,34000,9,71,2019,486,1280000,1,4,5,1,0,9
2,4,45000,30,272,2020,587,1950000,1,4,7,1,1,135
2,8,59000,0,4,2015,675,2089999,4,1,5,1,0,135
2,8,29582,5,41,2009,1064,114999,3,4,5,3,1,107
2,7,10000,17,132,2023,1927,1500000,4,4,7,1,1,135
2,8,41000,30,263,2017,425,1190000,4,4,5,1,0,135
2,2,57806,27,224,2017,1409,295000,1,4,5,3,1,113
2,8,20000,8,59,2019,2022,1000000,4,4,5,1,0,50
2,2,66227,4,37,2018,758,213000,5,4,5,1,1,113
2,2,100000,9,84,2010,1068,135000,4,4,5,4,1,85
2,2,43220,29,256,2019,134,595000,1,4,5,3,0,56
2,8,100000,9,82,2015,99,300000,4,4,5,1,1,85
2,2,13500,27,224,2018,21,425000,1,4,5,3,1,107
2,8,60000,29,258,2016,122,330000,4,4,5,3,1,85
2,2,43929,20,148,2016,85,478000,4,4,5,1,1,135
2,2,70000,20,173,2017,1243,450000,4,4,5,1,1,85
2,7,70000,17,139,2018,1807,900000,4,1,7,3,1,85
2,2,50000,20,148,2020,812,680000,4,4,5,1,1,85
2,2,100000,9,84,2010,1068,135000,4,4,5,4,1,85
2,2,34250,27,224,2018,1409,385000,1,4,5,1,1,135
2,2,90000,8,57,2012,1677,240000,4,4,5,3,1,85
2,2,64847,9,74,2020,1576,626000,4,0,5,1,1,113
2,7,50000,9,69,2021,1441,1350000,4,1,5,1,1,8
2,2,62150,9,84,2015,1289,345000,0,4,5,1,1,113
2,7,67000,6,48,2018,285,749000,1,4,5,1,0,113
2,2,41705,9,70,2011,1302,140000,4,4,5,3,1,113
2,7,9000,17,136,2021,1210,1500000,4,4,4,1,0,107
2,7,27120,21,193,2019,610,2995000,1,4,5,1,0,107
2,2,120000,20,168,2014,1688,325000,4,1,5,1,1,85
2,2,55000,20,168,2017,1244,430999,1,4,5,1,1,56
2,7,69000,9,69,2017,379,780000,4,4,5,1,1,135
2,2,90000,9,84,2009,1290,170000,4,4,5,3,1,85
2,2,40000,30,269,2019,1092,530000,4,4,5,1,1,85
2,7,18432,20,172,2021,1961,949000,5,4,5,1,0,113
2,8,43584,8,55,2016,1444,479000,4,4,5,1,1,135
2,2,17665,20,148,2017,85,562000,4,4,5,1,1,135
2,7,70000,6,48,2017,310,600000,4,1,5,3,1,85
2,8,10203,29,258,2022,1885,735000,4,4,5,1,1,8
2,2,70000,9,73,2015,1286,420000,4,4,5,3,1,85
2,8,63000,8,59,2015,1677,549000,1,4,5,1,1,135
2,2,45244,31,281,2013,1338,322000,4,4,5,3,1,135
2,2,80000,9,84,2009,1290,180000,4,4,5,3,1,85
2,2,77611,20,148,2016,85,472000,1,4,5,3,1,9
2,7,68000,9,69,2016,416,715000,1,4,5,1,1,135
2,2,110000,20,144,2012,1780,220000,4,4,5,1,1,135
2,8,30000,8,59,2021,1484,900000,4,4,5,1,1,85
2,4,15000,30,272,2022,591,2550000,1,4,7,1,0,135
2,8,67000,8,59,2014,1677,499000,1,4,5,1,1,56
2,7,70000,23,210,2014,1561,857000,4,1,7,1,1,85
2,2,34568,20,168,2017,1244,445000,1,4,5,3,1,113
2,7,10000,17,140,2022,803,2350000,4,4,7,1,0,85
2,2,54101,31,281,2017,113,501000,5,4,5,1,1,107
2,2,120000,30,265,2015,252,400000,4,1,5,1,1,85
2,8,67000,8,55,2016,1446,440000,1,4,5,1,1,113
2,8,88952,31,286,2016,154,631000,4,4,5,3,0,137
2,2,65000,20,173,2019,1953,545000,1,4,5,1,1,9
2,8,69000,8,59,2015,2008,549000,1,4,5,3,0,56
2,2,50979,20,173,2012,1745,243000,1,4,5,1,1,9
2,8,95000,0,3,2014,504,890000,1,1,5,3,0,56
2,2,58696,9,85,2016,1569,546000,4,4,5,1,1,85
2,7,45000,21,193,2019,1663,2800000,1,1,5,1,0,113
2,7,30000,9,80,2022,1514,1090000,4,4,5,1,0,9
2,2,44000,20,161,2020,819,575000,1,4,5,1,1,135
2,7,1600,14,104,2023,461,13200000,1,4,5,1,0,135
2,7,35011,17,136,2022,1216,1651000,4,1,4,3,0,8
2,7,18110,29,251,2021,1848,819999,5,4,5,1,1,135
2,7,90000,17,139,2014,1793,545000,4,1,7,1,1,85
2,7,24349,8,65,2017,2025,625000,4,4,5,3,1,113
2,7,60000,9,69,2019,218,800000,4,1,5,1,1,135
2,2,81711,9,85,2017,1569,599000,5,4,5,1,1,9
2,7,101,14,104,2023,461,13200000,1,4,5,1,0,135
2,2,30400,29,256,2022,1886,725000,1,0,5,1,1,135
2,2,23961,9,70,2013,1305,216000,1,4,5,3,1,113
2,2,66300,30,266,2018,159,525000,4,4,5,1,1,135
2,1,38000,21,195,2020,651,6950000,1,1,5,1,0,56
2,2,20802,20,152,2019,1728,480000,5,4,5,1,1,113
2,2,54420,20,174,2013,1728,276000,4,4,5,1,1,113
2,8,72000,21,199,2014,1429,3450000,1,1,5,3,0,56
2,7,19000,15,113,2020,706,8800000,1,4,5,1,0,8
2,8,92000,9,81,2012,405,335000,1,4,5,1,1,135
2,8,24000,0,1,2019,682,2290000,4,1,5,1,0,135
2,7,59801,9,69,2018,397,1150000,1,4,5,1,0,113
2,7,32228,20,172,2020,1975,985000,1,4,5,1,0,135
2,7,102788,23,209,2012,914,1550000,4,4,5,4,1,135
2,8,88594,8,55,2018,1451,567000,1,1,5,1,1,113
2,8,21000,21,187,2018,608,2775000,4,4,5,3,0,135
2,7,33756,9,69,2017,374,880000,1,1,5,3,1,135
2,7,38192,8,65,2017,2029,738000,5,4,5,1,1,135
2,4,50000,13,101,2020,1254,3050000,1,1,7,1,0,8
2,8,97411,8,55,2017,1521,469000,1,4,5,1,1,113
2,2,11077,8,62,2021,1716,935000,5,4,5,1,0,135
2,7,55000,9,69,2020,373,1290000,4,1,5,3,1,9
2,8,43100,28,235,2016,390,765000,4,4,5,1,0,21
2,7,82501,6,48,2018,267,765000,1,1,5,1,1,135
2,2,91881,20,148,2016,69,524000,1,4,5,1,1,9
2,2,36000,20,168,2017,1244,380000,4,4,5,3,1,135
2,2,62479,20,148,2018,82,621000,1,4,5,3,0,113
2,7,53000,17,130,2016,446,990000,1,1,7,3,1,135
2,2,51000,8,57,2013,1442,229999,1,4,5,3,1,56
2,2,63774,9,85,2015,832,549000,1,4,5,1,1,135
2,8,45000,8,55,2017,1444,475000,1,4,5,1,1,56
2,8,21900,9,68,2021,1427,775000,4,4,5,1,1,135
2,8,27381,9,81,2016,416,649000,1,4,5,1,1,85
2,2,54147,20,146,2017,890,290000,1,0,5,3,1,135
2,2,56716,20,173,2020,886,551000,5,0,5,1,1,85
2,7,68000,14,110,2017,1142,7200000,4,1,5,3,0,8
2,2,49000,20,173,2015,1728,295000,1,4,5,3,1,56
2,8,63000,20,169,2016,1244,484999,1,4,5,1,1,135
2,2,77000,29,245,2011,1200,195000,1,1,5,1,1,24
2,4,54000,30,272,2019,601,1775000,1,1,7,1,0,113
2,8,55000,8,59,2018,1722,825000,1,4,5,1,1,113
2,8,50000,28,234,2018,432,1650000,4,4,5,3,0,85
2,7,16000,21,197,2022,704,13799999,1,4,7,1,0,135
2,8,14598,9,81,2019,1708,1016000,5,4,5,3,1,14
2,7,96000,30,267,2015,720,1195000,1,1,7,3,0,135
2,7,40190,20,172,2018,1939,736000,1,1,5,3,1,107
2,7,8000,0,9,2022,1630,9100000,1,4,7,1,0,8
2,7,80000,9,69,2016,366,766000,1,1,5,1,0,113
2,7,46445,9,69,2016,418,859000,1,4,5,1,1,113
2,4,6000,30,272,2022,587,1910000,1,4,7,1,1,56
2,8,26000,1,16,2021,1120,6900000,4,4,4,1,0,65
2,8,65083,20,153,2017,204,704000,4,4,5,1,1,14
2,7,150000,21,198,2014,1283,1751000,1,1,5,3,0,14
2,8,5378,8,59,2021,1949,1443000,5,4,5,1,0,107
2,8,63001,8,59,2016,2008,765000,1,4,5,1,0,14
2,8,68000,0,3,2014,505,950000,1,1,5,3,0,135
2,7,106180,0,8,2017,633,2095000,1,1,5,1,0,8
2,7,68000,29,242,2020,1874,1400000,1,1,5,1,1,135
2,7,11000,9,69,2022,1508,1975000,1,4,5,1,0,135
2,7,24000,9,69,2021,1019,1095000,1,4,5,1,1,8
2,8,55000,8,59,2018,1722,850000,1,4,5,1,1,113
2,7,12010,17,136,2020,1212,1485000,1,1,4,1,1,107
2,2,60665,20,148,2020,981,621000,4,4,5,1,1,56
2,7,10000,9,69,2021,1435,1120000,4,4,5,3,1,85
